50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.76016,,,,,,,,,,86271378-82f8-4cb9-937e-95715cd1db93,548,,,"[46.6, 50.8]",3857276,15,,,,,0.17257796,,Right Foot,,,"[68.4, 54.6]",,Ground Pass,,22.128714,,,,Cyle Larin,16459.0,,,,,,1,From Goal Kick,Steven de Sousa Vitoria,11846.0,Right Center Back,32,Canada,1833,['58ccb572-0e13-47ae-8d4b-0c28d5238458'],54,,,,,,,,,,,,,,,,,,Canada,1833,00:15:54.994,Pass,
,,,,,,,,,,,,,,,,,,3.012016,,,,,,,,,,0ccc0ff0-8482-4dc2-adef-ba80c2233bae,551,,,"[31.7, 6.5]",3857276,15,,,,,2.19721,,Right Foot,,,"[11.8, 34.0]",,Ground Pass,,33.944954,,,,Yassine Bounou,6785.0,,,,,Recovery,1,From Goal Kick,Noussair Mazraoui,15890.0,Left Back,32,Canada,1833,['f1d6168e-c469-43ac-975c-a2d72bdab4af'],58,,,,,,,,,,,,,,,,,,Morocco,788,00:15:58.408,Pass,
,,,,,,,,,,,,,,,,,,3.354939,,,,,,,,,,971b6bf8-6266-4f7a-91b7-f12de8b3bfa0,555,,,"[13.0, 34.0]",3857276,16,,,,,-0.13869193,,Right Foot,,,"[56.7, 27.9]",,High Pass,,44.12369,,Pass Offside,,Youssef En-Nesyri,6301.0,,,,,,1,From Goal Kick,Yassine Bounou,6785.0,Goalkeeper,32,Canada,1833,['1447131e-afdb-4a36-baa9-f0b519f88ab1'],1,,,,,,,,,,,,,,,,,,Morocco,788,00:16:01.500,Pass,
,,,,,,,,,,,,,,,,,,0.685043,,,,,,,,,,84e417d5-8544-4f5d-835e-560f67f69f73,557,,,"[64.1, 51.5]",3857276,16,,True,,,-1.9211105,,Right Foot,,,"[56.5, 30.7]",,Ground Pass,,22.144978,,,,Kamal Miller,23828.0,,,,,Free Kick,1,From Free Kick,Steven de Sousa Vitoria,11846.0,Right Center Back,33,Canada,1833,['fda036eb-b1e8-446d-8f82-13097efc42e4'],17,,,,,,,,,,,,,,,,,,Canada,1833,00:16:17.584,Pass,
,,,,,,,,,,,,,,,,,,1.738142,,,,,,,,,,fbd44b70-f770-4355-bed2-fa676111a7e9,559,,,"[56.5, 30.7]",3857276,16,,,,,-1.372699,,Left Foot,,,"[62.0, 3.3]",,Ground Pass,,27.946556,,,,Sam Adekugbe,29758.0,,,,,,1,From Free Kick,Kamal Miller,23828.0,Left Center Back,33,Canada,1833,['954f9a15-8e21-4f1b-a55d-c50430a22d78'],19,,,,,,,,,,,,,,,,,,Canada,1833,00:16:19.531,Pass,
,,,,,,,,,,,,,,,,,,1.173473,,,,,,,,,,85e14b63-6f1a-4e5c-ab46-f1b9adf58e98,562,,,"[63.2, 3.5]",3857276,16,,,,,1.1195962,,Left Foot,,,"[72.6, 22.9]",,Ground Pass,,21.557365,,,,Mark Anthony Kaye,16252.0,,,,,,1,From Free Kick,Sam Adekugbe,29758.0,Left Back,33,Canada,1833,['2b46ecdd-2ac2-4036-af36-4c8765651411'],22,,,,,,,,,,,,,,,,,,Canada,1833,00:16:22.740,Pass,
,,,,,,,,,,,,,,,,,,1.204763,,,,,,,,,,d88b5e5e-5f5e-4ac2-9cc3-10158782da07,565,,,"[74.5, 21.7]",3857276,16,,,,,2.4952905,,Left Foot,,,"[63.1, 30.3]",,Ground Pass,,14.280056,,,,Sam Adekugbe,29758.0,,,,,,1,From Free Kick,Mark Anthony Kaye,16252.0,Left Defensive Midfield,33,Canada,1833,['33af2d59-f57f-4160-a643-5bcf6abf0aec'],25,,,,,,,,,,,,,,,,,,Canada,1833,00:16:25.514,Pass,
,,,,,,,,,,,,,,,,,,1.246117,,,,,,,,,,b5b0a736-0434-425b-9516-2d6674469bc0,568,,,"[64.1, 28.2]",3857276,16,,,,,-1.003588,,Left Foot,,,"[81.3, 1.2]",,Low Pass,,32.013123,,,,Tajon Buchanan,24024.0,,,,,,1,From Free Kick,Sam Adekugbe,29758.0,Left Back,33,Canada,1833,['798f8eba-7917-4be1-b414-6142a256f568'],29,,,,,,,,,,,,,,,,,,Canada,1833,00:16:29.369,Pass,
,,,,,,,,,,,,,,,,,,0.738607,,,,,,,,,,72d57101-c0cd-4af9-84f8-6bd90409feec,571,,,"[82.1, 2.1]",3857276,16,,,,,0.90975314,,Right Foot,,,"[86.3, 7.5]",,Ground Pass,,6.8410525,,,,David Junior Hoilett,9922.0,,,,,,1,From Free Kick,Tajon Buchanan,24024.0,Left Midfield,33,Canada,1833,['fdbb6791-3365-4c2d-8310-b8edd26036b3'],31,,,,,,,,,,,,,,,,,,Canada,1833,00:16:31.520,Pass,
,,,,,,,,,,,,,,,,,,0.857249,,,,,,,,,,d0aff023-bb28-4d8b-81fa-b16c7aaed3fa,585,,,"[36.1, 76.6]",3857276,16,,,,,-1.9655875,,Left Foot,,,"[33.1, 69.4]",,Ground Pass,,7.8,,,,Azzedine Ounahi,46258.0,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Wing,34,Morocco,788,['02efb43f-193e-4604-b52a-677eb04ede23'],38,,,,,,,,,,,,,,,,,,Morocco,788,00:16:38.844,Pass,
,,,,,,,,,,,,,,,,,,2.329137,,,,,,,,,,e94e79aa-1f47-42e4-b617-41513977020e,588,,,"[32.4, 67.3]",3857276,16,,,,,-2.2899017,,Right Foot,,,"[9.9, 41.6]",,Ground Pass,,34.157578,,,,Yassine Bounou,6785.0,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,34,Morocco,788,['d1cb47ef-f696-4679-a80c-9e4da32fdbe6'],41,,,,,,,,,,,,,,,,,,Morocco,788,00:16:41.272,Pass,
,,,,,,,,,,,,,,,,,,1.459689,,,,,,,,,,74740bbf-f9a9-4a8a-8d0c-14d57a0ed744,591,,,"[9.6, 40.6]",3857276,16,,,,,-1.3258177,,Left Foot,,,"[14.4, 21.4]",,Ground Pass,,19.790907,,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,34,Morocco,788,['9f07b86a-bcb7-4464-8dc9-3f0e3e90e546'],44,,,,,,,,,,,,,,,,,,Morocco,788,00:16:44.713,Pass,
,,,,,,,,,,,,,,,,,,1.512972,,,,,,,,,,ddfc7cb3-11ae-4b55-b5aa-736d6599d34f,594,,,"[14.4, 21.4]",3857276,16,,,,,1.5476791,,Left Foot,,,"[14.8, 38.7]",,Ground Pass,,17.304625,,,,Sofyan Amrabat,5234.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,34,Morocco,788,['7d0854d1-a7ec-4b7a-b0c0-f02aa76a2cae'],47,,,,,,,,,,,,,,,,,,Morocco,788,00:16:47.512,Pass,
,,,,,,,,,,,,,,,,,,2.173565,,,,,,,,,,f12e3216-d7b1-4f74-bcd5-92e74df70628,597,,,"[33.1, 46.7]",3857276,16,,,,,1.319689,,Right Foot,,,"[39.0, 69.7]",,Ground Pass,,23.744684,,,,Nayef Aguerd,12149.0,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,34,Morocco,788,['ea6e1bce-897a-43c3-ae9b-82ee56794158'],57,,,,,,,,,,,,,,,,,,Morocco,788,00:16:57.552,Pass,
,,,,,,,,,,,,,,,,,,1.172893,,,,,,,,,,f71214b6-ea80-42d1-b186-ccc9413ac6f2,600,,,"[39.9, 69.7]",3857276,17,,,,,-0.24497867,,Left Foot,,,"[52.3, 66.6]",,Ground Pass,,12.781628,,,,Hakim Ziyech,5237.0,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,34,Morocco,788,['79b8dce5-8710-4e2a-b8d2-3e82872a9891'],0,,,,,,,,,,,,,,,,,,Morocco,788,00:17:00.690,Pass,
,,,,,,,,,,,,,,,,,,1.202774,,,,,,,,,,ed793a2e-f1f5-47f0-8bb9-b78ff4c040c9,603,,,"[50.1, 66.4]",3857276,17,,,,,2.7400122,,Right Foot,,,"[35.5, 72.6]",,Ground Pass,,15.861904,,,,Nayef Aguerd,12149.0,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Wing,34,Morocco,788,['6520c2a2-69dc-4c93-a668-58b00197951c'],2,,,,,,,,,,,,,,,,,,Morocco,788,00:17:02.455,Pass,
,,,,,,,,,,,,,,,,,,1.82536,,,,,,,,,,df77dca4-34d4-4b57-82ca-f7419b9947ea,606,,,"[25.1, 66.4]",3857276,17,,,,,-2.48141,,Left Foot,,,"[9.0, 53.9]",,Ground Pass,,20.382835,,,,Yassine Bounou,6785.0,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,34,Morocco,788,['deffe99c-4cf7-40b5-bb22-c403072973e4'],6,,,,,,,,,,,,,,,,,,Morocco,788,00:17:06.293,Pass,
,,,,,,,,,,,,,,,,,,0.979963,,,,,,,,,,b33293c7-a5a5-4c11-a9d7-63f970ce4781,609,,,"[10.1, 54.1]",3857276,17,,,,,-0.03288288,,Left Foot,,,"[25.3, 53.6]",,Ground Pass,,15.208221,,,,Sofyan Amrabat,5234.0,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,34,Morocco,788,['415ad7ff-9956-4949-b689-cd44c7d2d9cc'],9,,,,,,,,,,,,,,,,,,Morocco,788,00:17:09.014,Pass,
,,,,,,,,,,,,,,,,,,1.742428,,,,,,,,,,c3b71d1f-d324-49db-82ca-ff2c2919dd65,612,,,"[25.3, 53.6]",3857276,17,,,,,2.154432,,Right Foot,,,"[14.8, 69.5]",,Ground Pass,,19.054132,,,,Nayef Aguerd,12149.0,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,34,Morocco,788,['6e06e62c-72c3-432a-a8d2-8425a82d1466'],10,,,,,,,,,,,,,,,,,,Morocco,788,00:17:10.017,Pass,
,,,,,,,,,,,,,,,,,,1.3826,,,,,,,,,,84ab38b6-ee86-4b7b-87be-033fc01f8d84,615,,,"[18.4, 71.3]",3857276,17,,,,,0.40557346,,Left Foot,,,"[36.1, 78.9]",,Ground Pass,,19.26266,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,34,Morocco,788,['90124fe8-170e-43f6-b473-933cd272433d'],13,,,,,,,,,,,,,,,,,,Morocco,788,00:17:13.168,Pass,
,,,,,,,,,,,,,,,,,,1.441095,,,,,,,,,,f4f972cc-ee6b-4411-b346-48b96a817fa9,618,,,"[35.2, 77.8]",3857276,17,,,,,-2.57168,,Right Foot,,,"[21.0, 68.7]",,Ground Pass,,16.865646,,,,Nayef Aguerd,12149.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,34,Morocco,788,['19ae7a3a-b028-4059-8975-736a326e00b0'],15,,,,,,,,,,,,,,,,,,Morocco,788,00:17:15.477,Pass,
,,,,,,,,,,,,,,,,,,1.180692,,,,,,,,,,8e2cc742-8c28-4fc5-80bc-f4e77a9f2d66,621,,,"[25.1, 63.6]",3857276,17,,,,,-0.69762427,,Left Foot,,,"[38.7, 52.2]",,Ground Pass,,17.745985,,,,Sofyan Amrabat,5234.0,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,34,Morocco,788,['fba3ad51-8777-4a3c-939c-4ad5f5fc5ab7'],20,,,,,,,,,,,,,,,,,,Morocco,788,00:17:20.165,Pass,
,,,,,,,,,,,,,,,,,,0.694501,,,,,,,,,,4b6f3153-ff02-4e7a-8013-87fe2fef7f8b,624,,,"[39.2, 51.9]",3857276,17,,,,,1.8799952,,Left Foot,,,"[36.9, 59.1]",,Ground Pass,,7.558439,,,,Azzedine Ounahi,46258.0,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,34,Morocco,788,['db8ac19c-31a5-4d29-a86c-0c807ca12b70'],21,,,,,,,,,,,,,,,,,,Morocco,788,00:17:21.530,Pass,
,,,,,,,,,,,,,,,,,,0.727183,,,,,,,,,,0593c04a-9131-4f07-9487-818daf45a32f,627,,,"[36.9, 59.1]",3857276,17,,,,,0.60228735,,Right Foot,,,"[46.5, 65.7]",,Ground Pass,,11.649893,,,,Hakim Ziyech,5237.0,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,34,Morocco,788,['dc9053c1-42fd-47a4-a0de-e33eb976a906'],22,,,,,,,,,,,,,,,,,,Morocco,788,00:17:22.924,Pass,
,,,,,,,,,,,,,,,,,,1.496768,,,,,,,,,,35292fee-7327-4a3d-bbba-ce61367720cb,630,,,"[46.5, 65.7]",3857276,17,,,,,2.294034,,Left Foot,,,"[35.2, 78.5]",,Ground Pass,,17.07425,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Wing,34,Morocco,788,['79bb33b9-9476-4ac5-a66e-9c06621a17aa'],23,,,,,,,,,,,,,,,,,,Morocco,788,00:17:23.712,Pass,
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,e213a940-17bc-4f15-b9bd-5a3d156b9aa4,633,,,"[35.0, 77.7]",3857276,17,,,,,-2.36743,,Right Foot,,,"[21.5, 64.5]",,Ground Pass,,18.880943,,,,Nayef Aguerd,12149.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,34,Morocco,788,['0b3159cc-a5c9-417d-aa01-f42b517609b3'],27,,,,,,,,,,,,,,,,,,Morocco,788,00:17:27.422,Pass,
,,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,24298e70-7215-460d-a56f-9eddbfb38d19,636,,,"[13.0, 60.2]",3857276,17,,,,,-2.0481417,,Right Foot,,,"[7.0, 48.6]",,Ground Pass,,13.059862,,,,Yassine Bounou,6785.0,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,34,Morocco,788,['1186c6af-3dae-44dc-8c54-438563e500b4'],31,,,,,,,,,,,,,,,,,,Morocco,788,00:17:31.298,Pass,
,,,,,,,,,,,,,,,,,,3.374039,,,,,,,,,,9b83b3c6-c288-42e4-a1b5-bc0b8cf7dfcf,640,,,"[7.8, 41.5]",3857276,17,,,,,-0.641002,,Left Foot,,,"[52.7, 8.0]",,High Pass,,56.020176,,,,Noussair Mazraoui,15890.0,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,34,Morocco,788,['3114e5c3-f47a-4cdb-8ded-42cccd6bb8bd'],33,,,,,,,,,,,,,,,,,,Morocco,788,00:17:33.505,Pass,
,,,,,,,,,,,,,,,,,,1.277342,,,,,,,,,,840c70f0-9c76-4b21-b1b3-c3d5b61ba218,645,,,"[53.4, 80.0]",3857276,17,,,,,-2.8475535,,,,,"[39.2, 75.7]",,Low Pass,,14.836779,,,,Alistair Johnston,44703.0,,,,,Throw-in,1,From Throw In,Alphonso Davies,12365.0,Right Midfield,35,Canada,1833,['d0e55ffb-bf69-4d28-b492-70be33dff4fd'],43,,,,,,,,,,,,,,,,,,Canada,1833,00:17:43.226,Pass,
,,,,,,,,,,,,,,,,,,1.280227,,,,,,,,,,5a4e1886-579c-41b6-9ae2-f9b82702cd03,649,,,"[45.6, 64.8]",3857276,17,,,,,-2.3649406,,Right Foot,,,"[28.3, 47.8]",,Ground Pass,,24.25469,,,,Steven de Sousa Vitoria,11846.0,,,,,,1,From Throw In,Alistair Johnston,44703.0,Right Back,35,Canada,1833,"['3bf571cb-e6e7-4055-91ca-4692c1fc60d5', 'b9b68e80-7ee3-4e3d-bcbd-a96083aadc02']",50,,,,,,,,,,,,,,,,,,Canada,1833,00:17:50.049,Pass,True
,,,,,,,,,,,,,,,,,,1.435961,,,,,,,,,,ac505cb7-8a30-4e5a-ab48-24d21ff6a17a,652,,,"[27.9, 47.7]",3857276,17,,,,,-1.2593547,,Right Foot,,,"[37.3, 18.5]",,Ground Pass,,30.675724,,,,Kamal Miller,23828.0,,,,,,1,From Throw In,Steven de Sousa Vitoria,11846.0,Right Center Back,35,Canada,1833,['03d996a7-0fa6-4471-9520-02f5e6d6f9e0'],52,,,,,,,,,,,,,,,,,,Canada,1833,00:17:52.306,Pass,
,,,,,,,,,,,,,,,,,,1.065705,,,,,,,,,,860b3d50-900e-48e6-bcba-2e81c15202cd,656,,,"[37.6, 18.5]",3857276,17,,,,,1.0728613,,Left Foot,,,"[45.7, 33.4]",,Ground Pass,,16.959364,,,,Mark Anthony Kaye,16252.0,,,,,,1,From Throw In,Kamal Miller,23828.0,Left Center Back,35,Canada,1833,"['ac9e2677-99f6-4c3f-a562-8081aa1ef5a4', 'fe0529d3-8861-4925-9b3f-f12b62d78e60']",54,,,,,,,,,,,,,,,,,,Canada,1833,00:17:54.825,Pass,True
,,,,,,,,,,,,,,,,,,1.866695,,,,,,,,,,745e46fa-825f-4fe4-80ef-e05bf116fa0c,660,,,"[44.0, 27.9]",3857276,17,,,,,-2.5804293,,Left Foot,,,"[30.0, 19.1]",,Ground Pass,,16.536022,,,,Kamal Miller,23828.0,,,,,,1,From Throw In,Mark Anthony Kaye,16252.0,Left Defensive Midfield,35,Canada,1833,['4e2d4ac6-e34a-4a60-b81a-d0600f35e7b4'],57,,,,,,,,,,,,,,,,,,Canada,1833,00:17:57.823,Pass,
,,,,,,,,,,,,,,,,,,0.966224,,,,,,,,,,3d76325f-a660-429d-b630-4a8d489ef6ec,663,,,"[30.3, 19.6]",3857276,18,,,,,0.6567017,,Left Foot,,,"[39.9, 27.0]",,Ground Pass,,12.121056,,,,Mark Anthony Kaye,16252.0,,,,,,1,From Throw In,Kamal Miller,23828.0,Left Center Back,35,Canada,1833,['7885750d-e828-453c-aba7-fa2aa8ff109b'],0,,,,,,,,,,,,,,,,,,Canada,1833,00:18:00.810,Pass,
,,,,,,,,,,,,,,,,,,1.601965,,,,,,,,,,9a78949e-f2dc-4c1e-a80d-f436636c183e,666,,,"[38.6, 26.5]",3857276,18,,,,,1.5306718,,Left Foot,,,"[39.7, 53.9]",,Ground Pass,,27.422071,,,,Jonathan Osorio,12770.0,,,,,,1,From Throw In,Mark Anthony Kaye,16252.0,Left Defensive Midfield,35,Canada,1833,['44c6a8b4-3017-4000-8e37-9133995a1e1b'],2,,,,,,,,,,,,,,,,,,Canada,1833,00:18:02.686,Pass,
,,,,,,,,,,,,,,,,,,1.360762,,,,,,,,,,6d21a1da-c6ce-48fd-87ad-24353b6fcd8c,669,,,"[38.8, 56.3]",3857276,18,,,,,0.6511982,,Right Foot,,,"[63.6, 75.2]",,Ground Pass,,31.180923,,,,Alistair Johnston,44703.0,,,,,,1,From Throw In,Jonathan Osorio,12770.0,Right Defensive Midfield,35,Canada,1833,['35e61b41-1ce4-4ad4-8ca2-19fa7e6ef145'],5,,,,,,,,,,,,,,,,,,Canada,1833,00:18:05.619,Pass,
,,,,,,,,,,,,,,,,,,4.098297,,,,,,,,,,cc75d36f-a2eb-4409-965d-90abd04412ae,672,,,"[69.5, 78.0]",3857276,18,,,,,-0.32841712,,Right Foot,,,"[114.4, 62.7]",,Ground Pass,,47.43522,True,Incomplete,,Alphonso Davies,12365.0,,,,,,1,From Throw In,Alistair Johnston,44703.0,Right Back,35,Canada,1833,"['0fbcde45-b6bd-425a-a99e-2322ea379236', '4ec4482f-ff4d-4969-b270-0d1010bb0b63']",7,,,,,,,,,,,,,,,,,,Canada,1833,00:18:07.996,Pass,
,,,,,,,,,,,,,,,,,,2.166024,,,,,,,,,,afd51774-ac34-46b5-a49f-564898fa84d3,676,,,"[4.9, 29.0]",3857276,18,,,,,1.1365012,,Keeper Arm,,,"[15.8, 52.5]",,Ground Pass,,25.904825,,,,Nayef Aguerd,12149.0,,,,,,1,From Throw In,Yassine Bounou,6785.0,Goalkeeper,35,Canada,1833,['7f22b961-a488-45e5-bc14-8ad0f7e707f8'],17,,,,,,,,,,,,,,,,,,Morocco,788,00:18:17.707,Pass,
,,,,,,,,,,,,,,,,,,1.343861,,,,,,,,,,86942cc9-143c-4d0b-8360-b4bcc24e4721,679,,,"[28.1, 60.7]",3857276,18,,,,,0.47619924,,Left Foot,,,"[47.1, 70.5]",,Ground Pass,,21.378494,,Incomplete,,Hakim Ziyech,5237.0,,,,,,1,From Throw In,Nayef Aguerd,12149.0,Right Center Back,35,Canada,1833,"['3700123b-972e-46b7-842d-77e6867ccd33', 'a989bcdd-1a8a-47b8-ad04-d163106fd83d']",22,,,,,,,,,,,,,,,,,,Morocco,788,00:18:22.275,Pass,
,,,,,,,,,,,,,,,,,,0.161315,,,,,,,,,,d7c267b9-bec5-4ac3-b43c-ade485038e9b,684,,,"[68.8, 1.2]",3857276,18,,,,,2.768605,,Right Foot,,,"[66.5, 2.1]",,Ground Pass,,2.4698179,,Incomplete,,Sam Adekugbe,29758.0,,,,,,1,From Throw In,Tajon Buchanan,24024.0,Left Midfield,35,Canada,1833,"['110df55e-1e11-4a8a-baad-942d9e7bd32a', '92b089c5-7e93-4c0e-90aa-fe7bf8ab8bb8', 'f3eb9615-60cc-40b7-aea7-906103c4d9e1']",24,,,,,,,,,,,,,,,,,,Canada,1833,00:18:24.668,Pass,True
,,,,,,,,,,,,,,,,,,1.369291,,,,,,,,,,dc8c7428-1895-4a6a-a0a3-03e68a546de9,691,,,"[62.6, 13.9]",3857276,18,,,,,2.8101962,,Left Foot,,,"[44.0, 20.3]",,Ground Pass,,19.670282,,,,Kamal Miller,23828.0,,,,,,1,From Throw In,Mark Anthony Kaye,16252.0,Left Defensive Midfield,35,Canada,1833,['ed331c5d-abdc-4326-846c-02aa6e894ef7'],28,,,,,,,,,,,,,,,,,,Canada,1833,00:18:28.130,Pass,
,,,,,,,,,,,,,,,,,,1.481225,,,,,,,,,,a5065dd7-13ce-4c3d-9700-5aac52dffb73,694,,,"[44.7, 20.3]",3857276,18,,,,,-1.0863184,,Right Foot,,,"[48.7, 12.7]",,Ground Pass,,8.588365,,,,Sam Adekugbe,29758.0,,,,,,1,From Throw In,Kamal Miller,23828.0,Left Center Back,35,Canada,1833,['a6daa3c9-82df-4783-a0a8-f1e5f11da4f4'],29,,,,,,,,,,,,,,,,,,Canada,1833,00:18:29.578,Pass,
,,,,,,,,,,,,,,,,,,0.886443,,,,,,,,,,49c7ca38-9b0d-4793-ac02-750791e5b9d4,697,,,"[50.8, 10.7]",3857276,18,,,,,1.1217997,,Right Foot,,,"[56.1, 21.7]",,Ground Pass,,12.210241,,,,Jonathan Osorio,12770.0,,,,,,1,From Throw In,Sam Adekugbe,29758.0,Left Back,35,Canada,1833,['722b085f-30ad-426f-93bf-215273a863f0'],34,,,,,,,,,,,,,,,,,,Canada,1833,00:18:34.473,Pass,
,,,,,,,,,,,,,,,,,,1.337279,,,,,,,,,,47c66344-1fa4-4ab5-9838-d724311b23e6,700,,,"[55.3, 23.4]",3857276,18,,,,,1.3116419,,Right Foot,,,"[61.0, 44.9]",,Ground Pass,,22.242752,,,,David Junior Hoilett,9922.0,,,,,,1,From Throw In,Jonathan Osorio,12770.0,Right Defensive Midfield,35,Canada,1833,['1f3d7349-15cb-4639-8c31-23f8c08cd7e8'],39,,,,,,,,,,,,,,,,,,Canada,1833,00:18:39.647,Pass,
,,,,,,,,,,,,,,,,,,0.798487,,,,,,,,,,c6f35910-a3b1-4b8b-8378-e41c4522c25c,702,,,"[60.8, 45.9]",3857276,18,,,,,-1.4091749,,Right Foot,,,"[62.3, 36.7]",,Ground Pass,,9.321481,,,,Mark Anthony Kaye,16252.0,,,,,,1,From Throw In,David Junior Hoilett,9922.0,Center Attacking Midfield,35,Canada,1833,['0b57adc8-89ce-4f09-8a47-b56dde246334'],40,,,,,,,,,,,,,,,,,,Canada,1833,00:18:40.985,Pass,
,,,,,,,,,,,,,,,,,,0.177307,,,,,,,,,,aeabfa82-15a9-4350-bb7c-724abb59ce8f,705,,,"[62.3, 36.7]",3857276,18,,,,,1.8692952,,Left Foot,,,"[61.9, 38.0]",,Low Pass,,1.360147,,Incomplete,,David Junior Hoilett,9922.0,,,,,,1,From Throw In,Mark Anthony Kaye,16252.0,Left Defensive Midfield,35,Canada,1833,"['1107cde4-afa4-4219-8845-c4ea5052043f', '2e872590-bf2e-4b25-aa6f-aa100e6a7999']",41,,,,,,,,,,,,,,,,,,Canada,1833,00:18:41.806,Pass,
,,,,,,,,,,,,,,,,,,2.678128,,,,,,,,,,094ede7f-745b-428b-bee9-f225f00b3ee7,712,,,"[76.2, 66.0]",3857276,18,,,,,-0.28095686,,Right Foot,,,"[106.0, 57.4]",,Ground Pass,,31.016125,,,,Cyle Larin,16459.0,,,,,,1,From Throw In,David Junior Hoilett,9922.0,Center Attacking Midfield,35,Canada,1833,"['69d7dd29-a74b-4197-8989-ff7e8b36ce1d', '9701b248-0403-44ae-a3ee-d1311962f820']",48,,,,,,,,,,,,,,,,,,Canada,1833,00:18:48.631,Pass,True
,,,,,,,,,,,,,,,,,,0.095198,,,,,,,,,,bff7b252-011e-4bd5-a6b1-5016334efbe4,720,,,"[3.0, 4.4]",3857276,18,,,,,0.0,,Left Foot,,,"[4.5, 4.4]",,Ground Pass,,1.5,,Incomplete,,,,,,,,,1,From Throw In,Nayef Aguerd,12149.0,Right Center Back,35,Canada,1833,"['0029bab7-4f6c-4b07-92c1-0cec200a973c', '7eefc2aa-47a8-4dcd-914a-7f6cf5aa152c']",56,,,,,,,,,,,,,,,,,,Morocco,788,00:18:56.882,Pass,True
,,,,,,,,,,,,,,,,,,2.751332,,,,,,,,,,cf46338c-ffa3-4430-a3d3-a98ece71a0f5,725,,,"[30.5, 0.1]",3857276,19,,,,,0.24854054,,,,,"[56.9, 6.8]",,High Pass,,27.236923,,Incomplete,,Sofiane Boufal,3625.0,,,,,Throw-in,1,From Throw In,Noussair Mazraoui,15890.0,Left Back,36,Morocco,788,"['21e0188b-2896-4ae4-b6db-e6ca1dfbb967', '841bfc98-97d7-4f68-a09d-68bb2243b8c4']",22,,,,,,,,,,,,,,,,,,Morocco,788,00:19:22.547,Pass,
,,,,,,,,,,,,,,,,,,0.984753,,,,,,,,,,ee2cbd4b-3472-4148-a8ad-d70716cdfffc,731,,,"[56.8, 70.2]",3857276,19,,True,,,-1.960457,,Right Foot,,,"[43.7, 38.3]",,Ground Pass,,34.48507,,,,Mark Anthony Kaye,16252.0,,,,,Free Kick,1,From Free Kick,Steven de Sousa Vitoria,11846.0,Right Center Back,37,Canada,1833,['a8cce987-feef-4375-a41b-26fbb10ceb3e'],52,,,,,,,,,,,,,,,,,,Canada,1833,00:19:52.634,Pass,
