50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.814725,,,,,,,,,,,8ec3805a-d451-4000-b5c1-159e1e51f7ef,2018,,,"[26.0, 77.0]",3942785,47,,,,,-0.11142468,,Right Foot,,,"[40.3, 75.4]",,Ground Pass,,14.389232,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,Regular Play,Enzo Fernandez,38718.0,Left Defensive Midfield,91,Canada,1833,"['a76870f2-b25a-47f1-8064-ec8307d06c34', 'a8a47372-f5c1-4d58-8dd4-99ff524a1d64']",23,,,,,,,,,,,,,,,,,Argentina,779,00:02:23.353,Pass,True
,,,,,,,,,,,,,,,,,,0.633761,,,,,,,,,,,e910ef2d-6ae6-4183-85e8-37b00f24e730,2027,,,"[79.1, 6.6]",3942785,47,,,,,2.6679952,,Left Foot,,,"[71.1, 10.7]",,Ground Pass,,8.989438,,,,,Stephen Antunes Eustáquio,11187.0,,,,,,2,Regular Play,Jacob Shaffelburg,26152.0,Left Midfield,91,Canada,1833,['82cf1333-d987-40a5-a129-7ab58602f111'],27,,,,,,,,,,,,,,,,,Canada,1833,00:02:27.463,Pass,
,,,,,,,,,,,,,,,,,,3.568564,,,,,,,,,,,e23f2a51-8cf3-411f-95ab-c95c46d89b11,2031,,,"[67.2, 11.1]",3942785,47,,,,,2.8252573,,Right Foot,,,"[33.9, 22.0]",,Ground Pass,,35.03855,,,,,Derek Cornelius,23760.0,,,,,,2,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,91,Canada,1833,"['85726671-7a28-4505-b27b-05d0ac144c8f', 'c7e7fe98-9fe0-449a-bea2-fc39e6ed9e32']",29,,,,,,,,,,,,,,,,,Canada,1833,00:02:29.296,Pass,True
,,,,,,,,,,,,,,,,,,1.903969,,,,,,,,,,,4dfb7438-bb67-48ce-bca7-2e302587b40d,2034,,,"[30.1, 24.7]",3942785,47,,,,,2.048332,,Right Foot,,,"[22.7, 39.0]",,Ground Pass,,16.101242,,,,,Maxime Crépeau,23758.0,,,,,,2,Regular Play,Derek Cornelius,23760.0,Left Center Back,91,Canada,1833,['542ac1ff-678c-4268-a089-d476584e29ed'],33,,,,,,,,,,,,,,,,,Canada,1833,00:02:33.116,Pass,
,,,,,,,,,,,,,,,,,,2.176467,,,,,,,,,,,bd3584c9-b0d2-4a51-bc05-8baf94be57fa,2037,,,"[22.3, 42.2]",3942785,47,,,,,0.87416947,,Right Foot,,,"[48.4, 73.4]",,Ground Pass,,40.67739,,,,,Alistair Johnston,44703.0,,,,,,2,Regular Play,Maxime Crépeau,23758.0,Goalkeeper,91,Canada,1833,['9aa30577-36ab-4da3-b9b8-aacc91144e8e'],36,,,,,,,,,,,,,,,,,Canada,1833,00:02:36.380,Pass,
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,67536e43-503b-4edb-acd3-4ba861d59900,2040,,,"[50.6, 73.1]",3942785,47,,,,,-2.7639792,,Right Foot,,,"[32.7, 66.0]",,Ground Pass,,19.256687,,,,,Moise Bombito,383250.0,,,,,,2,Regular Play,Alistair Johnston,44703.0,Right Back,91,Canada,1833,['de8e5bf2-fa2c-49da-b24f-544c65e9716a'],40,,,,,,,,,,,,,,,,,Canada,1833,00:02:40.556,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,894ffbd4-b9e0-40f9-8959-5dbfedfaa632,2043,,,"[34.1, 62.8]",3942785,47,,,,,-1.6802473,,Right Foot,,,"[32.1, 44.6]",,Ground Pass,,18.30956,,,,,Derek Cornelius,23760.0,,,,,,2,Regular Play,Moise Bombito,383250.0,Right Center Back,91,Canada,1833,['d2f5d677-3ec2-4b01-9c75-ca670be8a4ac'],44,,,,,,,,,,,,,,,,,Canada,1833,00:02:44.156,Pass,
,,,,,,,,,,,,,,,,,,1.025377,,,,,,,,,,,1bc12fc7-ba42-4a84-90ce-1cdf72da131f,2046,,,"[31.9, 44.2]",3942785,47,,,,,1.1790963,,Left Foot,,,"[35.7, 53.4]",,Ground Pass,,9.953894,,,,,Moise Bombito,383250.0,,,,,,2,Regular Play,Derek Cornelius,23760.0,Left Center Back,91,Canada,1833,['e2749653-a817-4b12-88c7-fce8ccfe1d3f'],47,,,,,,,,,,,,,,,,,Canada,1833,00:02:47.756,Pass,
,,,,,,,,,,,,,,,,,,2.135334,,,,,,,,,,,21287914-a714-4931-8860-7ece86e1a24d,2049,,,"[36.9, 51.5]",3942785,47,,,,,-1.2887151,,Right Foot,,,"[46.0, 20.1]",,Ground Pass,,32.692047,,,,,Ismael Koné,133229.0,,,,,,2,Regular Play,Moise Bombito,383250.0,Right Center Back,91,Canada,1833,['49b230af-f761-49f1-a685-22f47f64a543'],49,,,,,,,,,,,,,,,,,Canada,1833,00:02:49.581,Pass,
,,,,,,,,,,,,,,,,,,2.30798,,,,,,,,,,,c0ee8e71-4ea6-4375-911f-1a1c3aac3d5a,2052,,,"[46.0, 20.1]",3942785,47,,,,,2.6436841,,Right Foot,,,"[26.5, 30.7]",,Ground Pass,,22.194818,,,,,Derek Cornelius,23760.0,,,,,,2,Regular Play,Ismael Koné,133229.0,Right Defensive Midfield,91,Canada,1833,['28f1e042-66ec-431d-84b8-f1491bece9f3'],52,,,,,,,,,,,,,,,,,Canada,1833,00:02:52.956,Pass,
,,,,,,,,,,,,,,,,,,1.628764,,,,,,,,,,,a9f99364-c9fc-46ba-adef-04beaa7bbc52,2055,,,"[24.9, 33.1]",3942785,48,,,,,-1.0370882,,Left Foot,,,"[36.6, 13.3]",,Ground Pass,,22.998478,,,,,Ismael Koné,133229.0,,,,,,2,Regular Play,Derek Cornelius,23760.0,Left Center Back,91,Canada,1833,['f72f3dd2-5f2e-4913-a926-ff53e96f4600'],4,,,,,,,,,,,,,,,,,Canada,1833,00:03:04.559,Pass,
,,,,,,,,,,,,,,,,,,1.346135,,,,,,,,,,,cf0e54e4-27bc-46f1-b232-cedc647969a9,2059,,,"[31.1, 19.5]",3942785,48,,,,,1.0325747,,Right Foot,,,"[39.1, 32.9]",,Ground Pass,,15.606409,,,,,Stephen Antunes Eustáquio,11187.0,,,,,,2,Regular Play,Ismael Koné,133229.0,Right Defensive Midfield,91,Canada,1833,"['859e9ecb-1fe0-4ce5-95f6-aa8bc73b14a5', 'c380cc5b-c201-4ff3-9cdf-ee76a29ec379']",7,,,,,,,,,,,,,,,,,Canada,1833,00:03:07.788,Pass,True
,,,,,,,,,,,,,,,,,,1.856457,,,,,,,,,,,9d52d737-873f-45d1-9532-bc1dc0f0d444,2063,,,"[41.3, 33.8]",3942785,48,,,,,-0.8392182,,Right Foot,,,"[69.4, 2.5]",,High Pass,,42.06305,,,,,Alphonso Davies,12365.0,,,,,,2,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,91,Canada,1833,"['5bc40ce6-6fa8-45e4-a5e6-a238c9419c1a', 'fee8c926-cdc1-41da-8dcb-6ec679318845']",10,,,,,,,,,,,,,,,,,Canada,1833,00:03:10.095,Pass,True
,,,,,,,,,,,,,,,,,,2.64004,,,,,,,,,,,b939653b-7961-45ca-8c2f-18f8ce15a1fc,2066,,,"[94.7, 18.1]",3942785,48,,,,,1.5048773,,Left Foot,,,"[97.4, 59.0]",,High Pass,,40.98902,,,,,Richie Laryea,16120.0,,True,,,,2,Regular Play,Alphonso Davies,12365.0,Left Back,91,Canada,1833,['80eddb32-b70d-46a2-ad74-cf54e3f4c4dc'],16,,,,,,,,,,,,,,,,,Canada,1833,00:03:16.179,Pass,
,,,,,,,,,,,,,,,,,,1.243958,,,,,,,,,,,23ed2cac-a70f-49bc-b17d-74e6fd8d8dcc,2069,,,"[102.5, 64.7]",3942785,48,,,,,-2.267001,,Right Foot,,,"[96.9, 58.0]",,Ground Pass,,8.732124,,,,,Alistair Johnston,44703.0,,,,,,2,Regular Play,Richie Laryea,16120.0,Right Midfield,91,Canada,1833,['c2bb3b18-17a5-415e-845f-dcf95c6dc02a'],20,,,,,,,,,,,,,,,,,Canada,1833,00:03:20.819,Pass,
,,,,,,,,,,,,,,,,,,1.424117,,,,,,,,,,,f37c90f9-060c-452d-95cc-89511b6aaeb3,2072,,,"[96.9, 58.0]",3942785,48,,,,,-1.028217,,Right Foot,,,"[109.2, 37.6]",,High Pass,,23.821209,,,Incomplete,,,,,,,,,2,Regular Play,Alistair Johnston,44703.0,Right Back,91,Canada,1833,['bd2f2c6e-28fd-4fe7-aeda-a03539893025'],22,,,,,,,,,,,,,,,,,Canada,1833,00:03:22.593,Pass,
,,,,,,,,,,,,,,,,,,0.831392,,,,,,,,,,,85bb8266-55b2-4ee2-be1f-d04d072b7113,2076,,,"[105.1, 30.2]",3942785,48,,,,,-0.5036263,,Right Foot,,,"[110.0, 27.5]",,Ground Pass,,5.5946403,,,Incomplete,,Alphonso Davies,12365.0,,,,,,2,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,91,Canada,1833,"['6c22a0cb-37ba-4273-9fdc-c8a6c15f3279', '82a4d84e-568e-42b2-89f2-4105f37237cc']",27,,,,,,,,,,,,,,,,,Canada,1833,00:03:27.052,Pass,
,,,,,,,,,,,,,,,,,,1.70621,,,,,,,,,,,51bdf54e-6622-4270-a95e-63192c82f1c3,2082,,,"[17.5, 80.0]",3942785,48,,,,,-2.7032561,,,,,"[4.7, 74.0]",,Low Pass,,14.136477,,,,,Cristian Gabriel Romero,20572.0,,,,,Throw-in,2,From Throw In,Gonzalo Ariel Montiel,28263.0,Right Back,92,Argentina,779,['84d23f8d-7ed7-4fb3-b687-9664b10958fe'],59,,,,,,,,,,,,,,,,,Argentina,779,00:03:59.448,Pass,
,,,,,,,,,,,,,,,,,,1.38504,,,,,,,,,,,c094c8c1-27ee-4270-94c9-87d1c0c75bbc,2085,,,"[8.1, 63.6]",3942785,49,,,,,-1.7903739,,Right Foot,,,"[2.9, 40.3]",,Ground Pass,,23.873207,,,,,Damián Emiliano Martínez,6909.0,,,,,,2,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,92,Argentina,779,['20bea67f-e9e5-44e9-a090-6628d0fceb16'],3,,,,,,,,,,,,,,,,,Argentina,779,00:04:03.482,Pass,
,,,,,,,,,,,,,,,,,,1.665984,,,,,,,,,,,d660aca0-efbe-48ce-a56f-d205791e7e17,2088,,,"[2.9, 40.3]",3942785,49,,,,,-1.020247,,Right Foot,,,"[15.3, 20.1]",,Ground Pass,,23.70232,,,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,2,From Throw In,Damián Emiliano Martínez,6909.0,Goalkeeper,92,Argentina,779,['99822d7e-0bc1-4faa-8482-cc80f9231fa6'],5,,,,,,,,,,,,,,,,,Argentina,779,00:04:05.642,Pass,
,,,,,,,,,,,,,,,,,,1.118976,,,,,,,,,,,6fe73c6c-1955-45e0-92ff-e601999da50d,2091,,,"[12.8, 1.0]",3942785,49,,,,,0.43300587,,Left Foot,,,"[34.0, 10.8]",,Low Pass,,23.355513,,,,,Alexis Mac Allister,27886.0,,,,,,2,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,92,Argentina,779,['70916d09-fb23-4bc4-a003-f7ac20e02e00'],9,,,,,,,,,,,,,,,,,Argentina,779,00:04:09.635,Pass,
,,,,,,,,,,,,,,,,,,1.206,,,,,,,,,,,771f0b73-5ba4-4d0f-b6e4-5af45c33898e,2094,,,"[35.6, 12.6]",3942785,49,,,,,1.5223495,,Right Foot,,,"[36.4, 29.1]",,Ground Pass,,16.519382,,,,,Enzo Fernandez,38718.0,,,,,,2,From Throw In,Alexis Mac Allister,27886.0,Left Midfield,92,Argentina,779,['fd198203-94d6-4271-b275-3f6609e356af'],12,,,,,,,,,,,,,,,,,Argentina,779,00:04:12.414,Pass,
,,,,,,,,,,,,,,,,,,1.027825,,,,,,,,,,,9dc16f94-1982-4970-b07b-e77b17b03008,2097,,,"[36.4, 29.1]",3942785,49,,,,,0.85237104,,Right Foot,,,"[51.7, 46.6]",,Ground Pass,,23.245214,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Enzo Fernandez,38718.0,Left Defensive Midfield,92,Argentina,779,['cac36741-d52c-4c51-a758-53cb85dc8c0e'],13,,,,,,,,,,,,,,,,,Argentina,779,00:04:13.684,Pass,
,,,,,,,,,,,,,,,,,,1.132299,,,,,,,,,,,80d0be06-3b94-4bee-956f-5481da6d31db,2099,,,"[52.1, 46.6]",3942785,49,,,,,0.88847977,,No Touch,,,"[59.9, 56.2]",,Ground Pass,,12.369317,,True,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,92,Argentina,779,['27e88070-3559-49e7-9739-0b80c1687d98'],14,,,,,,,,,,,,,,,,,Argentina,779,00:04:14.712,Pass,
,,,,,,,,,,,,,,,,,,1.534089,,,,,,,,,,,ab48aa3a-f7d9-44ce-8190-c29908f110d4,2102,,,"[69.3, 55.9]",3942785,49,,,,,0.39028868,,Right Foot,,,"[85.1, 62.4]",,Ground Pass,,17.08479,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,92,Argentina,779,['ece90704-c86f-4b8d-98a8-d07772a513a9'],17,,,,,,,,,,,,,,,,,Argentina,779,00:04:17.297,Pass,
,,,,,,,,,,,,,,,,,,2.153511,,,,,,,,,,,8a38c9eb-04dc-4fef-ae1e-8d88d4970f89,2105,,,"[92.8, 55.6]",3942785,49,,,,,0.0,,Left Foot,,,"[116.9, 55.6]",,Ground Pass,,24.1,,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Midfield,92,Argentina,779,['7d7ed5da-2cd8-4da7-8843-28f17846068f'],20,,,,,,,,,,,,,,,,,Argentina,779,00:04:20.310,Pass,
,,,,,,,,,,,,,,,,,,0.188858,,,,,,,,,,,f8f31670-5cba-432a-870e-62b726a82457,2108,,,"[116.9, 55.4]",3942785,49,,,,,-2.2924511,,Right Foot,,,"[114.7, 52.9]",,Ground Pass,,3.3301651,,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,92,Argentina,779,"['a1999e78-56a9-4deb-9c77-c55a2a863160', 'efaaf6bb-3685-49e3-9370-c0682d0e580c']",22,,,,,,,,,,,,,,,,,Argentina,779,00:04:22.515,Pass,
,,,,,,,,,,,,,,,,,,0.824152,,,,,,,,,,,86f0570f-a756-4655-939a-0aa5c1afc940,2111,,,"[120.0, 80.0]",3942785,50,,,,,-1.6782243,,Left Foot,,,"[116.7, 49.4]",,High Pass,True,30.777428,,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,93,Argentina,779,['3f567d92-e652-42c8-94be-1d37d0866888'],1,,,,,,,,,,,,,,,,,Argentina,779,00:05:01.303,Pass,
,,,,,,,,,,,,,,,,,,0.974988,,,,,,,,,,,5f8939f6-50ae-4cf2-b6a8-8f041d7e65bb,2113,,,"[92.2, 80.0]",3942785,50,,,,,-0.23349957,,,,,"[110.7, 75.6]",,Low Pass,,19.016047,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Midfield,94,Argentina,779,['95c6263b-5f07-4dd4-9414-b7ab919ad2b3'],10,,,,,,,,,,,,,,,,,Argentina,779,00:05:10.279,Pass,
,,,,,,,,,,,,,,,,,,0.654872,,,,,,,,,,,fa6708a1-cd64-4fc5-8d82-c45a8a995325,2117,,,"[107.3, 69.4]",3942785,50,,,,,-1.418147,,Left Foot,,,"[109.5, 55.1]",,Ground Pass,,14.468241,,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,94,Argentina,779,"['2085c9e6-fe43-4008-8593-5ec5574fbf01', '7011cc69-ff72-477b-8ec7-3529db190599']",14,,,,,,,,,,,,,,,,,Argentina,779,00:05:14.490,Pass,True
,,,,,,,,,,,,,,,,,,0.788822,,,,,,,,,,,9f5d83f8-24d0-4811-b9b1-f02f5b83fd36,2121,,,"[117.7, 52.9]",3942785,50,,,,,-2.3197143,,Right Foot,True,True,"[111.1, 45.8]",,Ground Pass,,9.693812,,,Incomplete,,Alexis Mac Allister,27886.0,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,94,Argentina,779,"['155db774-c9df-4eb8-939e-1cb40f1e1ee6', 'f28fc070-9dc4-4a7b-912c-14848653f1d2', 'f7eb03a1-f2ba-409d-81ac-a31a42a5f6a5']",16,,,,,,,,,,,,,,,,,Argentina,779,00:05:16.846,Pass,True
,,,,,,,,,,,,,,,,,,0.516346,,,,,,,,,,,925eafeb-fc15-40a5-9d75-d7d5a4626601,2126,,,"[10.0, 37.0]",3942785,50,,,,,0.4825133,,Right Foot,,,"[16.3, 40.3]",,Ground Pass,,7.111962,,,Incomplete,,,,,,,,,2,From Throw In,Ismael Koné,133229.0,Right Defensive Midfield,94,Argentina,779,['5b8dcbe2-58e0-4950-93b6-9e8d66eb842d'],18,,,,,,,,,,,,,,,,,Canada,1833,00:05:18.365,Pass,
,,,,,,,,,,,,,,,,,,1.024834,,,,,,,,,,,d3f40956-c20b-4bfc-a4de-c1d4353ab751,2134,,,"[61.0, 40.1]",3942785,51,,,,,2.758694,,Right Foot,,,"[53.8, 43.0]",,Ground Pass,,7.7620873,,,,,Ismael Koné,133229.0,,,,,Kick Off,2,From Kick Off,Jonathan David,23640.0,Right Center Forward,95,Canada,1833,['3c50da0f-d145-4bc0-a286-a0eae06987ef'],40,,,,,,,,,,,,,,,,,Canada,1833,00:06:40.437,Pass,
,,,,,,,,,,,,,,,,,,1.021816,,,,,,,,,,,97a4b12b-25a1-465d-8860-cf58d4f7d140,2137,,,"[53.8, 43.0]",3942785,51,,,,,-1.9040406,,Right Foot,,,"[52.0, 37.8]",,Ground Pass,,5.5027266,,,,,Stephen Antunes Eustáquio,11187.0,,,,,,2,From Kick Off,Ismael Koné,133229.0,Right Defensive Midfield,95,Canada,1833,['63f4f6e9-4795-4e48-867f-34848c70e075'],41,,,,,,,,,,,,,,,,,Canada,1833,00:06:41.861,Pass,
,,,,,,,,,,,,,,,,,,1.854922,,,,,,,,,,,7762c203-b71f-490b-8863-a362c3ded9c7,2140,,,"[52.7, 35.7]",3942785,51,,,,,-1.6862801,,Right Foot,,,"[49.8, 10.7]",,Ground Pass,,25.167639,,,,,Alphonso Davies,12365.0,,,,,,2,From Kick Off,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,95,Canada,1833,['53a91b3c-ffd9-4da1-8786-bdf0b0b3c1f8'],43,,,,,,,,,,,,,,,,,Canada,1833,00:06:43.683,Pass,
,,,,,,,,,,,,,,,,,,0.768037,,,,,,,,,,,4e3514c7-84f0-4448-a31f-ef7f64473769,2143,,,"[47.8, 10.5]",3942785,51,,,,,1.3213831,,Right Foot,,,"[50.5, 21.1]",,Ground Pass,,10.938464,,,,,Stephen Antunes Eustáquio,11187.0,,,,,,2,From Kick Off,Alphonso Davies,12365.0,Left Back,95,Canada,1833,['f34f8dc8-1b87-4136-8288-17e4b4199611'],46,,,,,,,,,,,,,,,,,Canada,1833,00:06:46.017,Pass,
,,,,,,,,,,,,,,,,,,1.285833,,,,,,,,,,,c7b352ad-a762-4572-93f0-a41c1811e6f7,2146,,,"[52.2, 17.3]",3942785,51,,,,,-3.0781858,,Right Foot,,,"[39.6, 16.5]",,Ground Pass,,12.625371,,,,,Alphonso Davies,12365.0,,,,,,2,From Kick Off,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,95,Canada,1833,['62df5112-ad51-4e34-813c-9079dc26ff83'],47,,,,,,,,,,,,,,,,,Canada,1833,00:06:47.414,Pass,
,,,,,,,,,,,,,,,,,,1.864364,,,,,,,,,,,9627893d-b3f3-41b7-9ee4-dd1dfe683525,2149,,,"[38.5, 17.1]",3942785,51,,,,,2.6853797,,Left Foot,,,"[16.9, 27.7]",,Ground Pass,,24.060757,,,,,Derek Cornelius,23760.0,,,,,,2,From Kick Off,Alphonso Davies,12365.0,Left Back,95,Canada,1833,['cd6d246f-d359-41cd-b7c6-568a30db91d9'],48,,,,,,,,,,,,,,,,,Canada,1833,00:06:48.780,Pass,
,,,,,,,,,,,,,,,,,,1.884788,,,,,,,,,,,9146e34b-c7bb-418a-b0c0-0c2f1945e84e,2152,,,"[15.5, 28.3]",3942785,51,,,,,1.5479866,,Right Foot,,,"[16.1, 54.6]",,Ground Pass,,26.306843,,,,,Moise Bombito,383250.0,,,,,,2,From Kick Off,Derek Cornelius,23760.0,Left Center Back,95,Canada,1833,['c0c33a71-a908-4152-a859-4fcbca38aaff'],51,,,,,,,,,,,,,,,,,Canada,1833,00:06:51.568,Pass,
,,,,,,,,,,,,,,,,,,1.188046,,,,,,,,,,,3830422c-f837-4009-9672-0a798cf20899,2155,,,"[20.7, 59.4]",3942785,51,,,,,1.1837183,,Right Foot,,,"[27.1, 75.1]",,Ground Pass,,16.954351,,,,,Alistair Johnston,44703.0,,,,,,2,From Kick Off,Moise Bombito,383250.0,Right Center Back,95,Canada,1833,['581b6877-6e29-4832-85f5-4347f16b142c'],55,,,,,,,,,,,,,,,,,Canada,1833,00:06:55.053,Pass,
,,,,,,,,,,,,,,,,,,1.409748,,,,,,,,,,,b0cf17b1-646c-48af-9692-657070e157c3,2158,,,"[27.1, 75.1]",3942785,51,,,,,-1.8705724,,Right Foot,,,"[23.7, 64.1]",,Ground Pass,,11.513471,,,,,Moise Bombito,383250.0,,,,,,2,From Kick Off,Alistair Johnston,44703.0,Right Back,95,Canada,1833,['75247bf2-c894-46f2-a9c1-6b3c05a9e3bc'],57,,,,,,,,,,,,,,,,,Canada,1833,00:06:57.841,Pass,
,,,,,,,,,,,,,,,,,,1.067927,,,,,,,,,,,63209d8d-ae14-498f-9a1d-87a82123dad5,2161,,,"[25.1, 62.4]",3942785,51,,,,,-0.86217004,,Right Foot,,,"[31.1, 55.4]",,Ground Pass,,9.219544,,,,,Stephen Antunes Eustáquio,11187.0,,,,,,2,From Kick Off,Moise Bombito,383250.0,Right Center Back,95,Canada,1833,['5047ec77-9037-4a6b-b90a-7e96997089f7'],59,,,,,,,,,,,,,,,,,Canada,1833,00:06:59.651,Pass,
,,,,,,,,,,,,,,,,,,2.353773,,,,,,,,,,,40ec6128-952d-4056-9909-7266f330d0c9,2163,,,"[31.1, 55.4]",3942785,52,,,,,2.7785811,,Right Foot,,,"[18.2, 60.3]",,Ground Pass,,13.799275,,,,,Moise Bombito,383250.0,,,,,,2,From Kick Off,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,95,Canada,1833,['9e3de4f0-5470-410d-85b7-32848ce5f5ea'],0,,,,,,,,,,,,,,,,,Canada,1833,00:07:00.719,Pass,
,,,,,,,,,,,,,,,,,,0.087079,,,,,,,,,,,76500a80-92be-4628-a488-34dc2577481a,2167,,,"[16.9, 60.3]",3942785,52,,,,,-0.22471116,,Right Foot,,,"[20.4, 59.5]",,Low Pass,,3.5902646,,,Incomplete,,,,,,,,,2,From Kick Off,Moise Bombito,383250.0,Right Center Back,95,Canada,1833,"['cbee2e77-d0a1-40f3-aec8-832351616fae', 'ce0d6b80-a87d-4acc-8417-216237ac2404']",3,,,,,,,,,,,,,,,,,Canada,1833,00:07:03.635,Pass,True
,,,,,,,,,,,,,,,,,,1.163741,,,,,,,,,,,51cbac72-fe04-489a-a196-836fc2a0dab8,2173,,,"[57.3, 17.6]",3942785,52,,,,,-2.490516,,Left Foot,,,"[44.7, 8.0]",,Ground Pass,,15.840454,,,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,2,Regular Play,Lisandro Martínez,27768.0,Left Center Back,96,Argentina,779,"['6c4fb07d-0818-4f85-afea-41c988501090', 'e5f4c3ca-abc7-4806-9b12-51dd6a8774e5']",9,,,,,,,,,,,,,,,,,Argentina,779,00:07:09.898,Pass,True
,,,,,,,,,,,,,,,,,,2.161944,,,,,,,,,,,2eec72c2-954b-4d09-bc7a-a29b1cadc1b9,2176,,,"[33.4, 14.1]",3942785,52,,,,,2.4127378,,Left Foot,,,"[11.0, 34.1]",,Ground Pass,,30.02932,,,,,Damián Emiliano Martínez,6909.0,,,,,,2,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,96,Argentina,779,['ea039d6d-aa9b-4831-9ef6-9daf387d7d05'],12,,,,,,,,,,,,,,,,,Argentina,779,00:07:12.304,Pass,
,,,,,,,,,,,,,,,,,,1.655935,,,,,,,,,,,3e740f9f-9a0b-45b2-b22d-902ec7c03d14,2179,,,"[9.0, 42.6]",3942785,52,,,,,1.530078,,Right Foot,,,"[10.1, 69.6]",,Ground Pass,,27.022398,,,,,Cristian Gabriel Romero,20572.0,,,,,,2,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,96,Argentina,779,['0a1ed361-15a4-464d-ae56-a68dceab84fd'],20,,,,,,,,,,,,,,,,,Argentina,779,00:07:20.761,Pass,
,,,,,,,,,,,,,,,,,,2.52941,,,,,,,,,,,22c7574a-8c98-401f-a775-db6ff5d2232d,2182,,,"[16.9, 65.6]",3942785,52,,,,,-2.0618124,,Right Foot,,,"[3.8, 41.1]",,Ground Pass,,27.782368,,,,,Damián Emiliano Martínez,6909.0,,,,,,2,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,96,Argentina,779,['0bcc5828-2024-4cb7-b152-2a6bde2d8099'],23,,,,,,,,,,,,,,,,,Argentina,779,00:07:23.671,Pass,
,,,,,,,,,,,,,,,,,,1.523256,,,,,,,,,,,8d29afbf-e0b1-4279-a1f8-a54734b7ee14,2185,,,"[4.4, 40.4]",3942785,52,,,,,-1.0882831,,Right Foot,,,"[13.2, 23.6]",,Ground Pass,,18.96523,,,,,Lisandro Martínez,27768.0,,,,,,2,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,96,Argentina,779,['2614ea2e-6f5e-4e98-a2c0-fbd9eb75885d'],27,,,,,,,,,,,,,,,,,Argentina,779,00:07:27.800,Pass,
